category_id,raw_name,canonical_name,parent,level,seo_slug,legacy_l1_slug,status,tier
CAT-2498,钳工锤,钳工锤,工具设备,2,industrial-mechanical-lcsc-13825,,active,B
CAT-2499,安装锤,安装锤,工具设备,2,industrial-mechanical-lcsc-13826,,active,B
CAT-2500,锤头,锤头,工具设备,2,industrial-mechanical-lcsc-13834,,active,B
CAT-2501,刮刀,刮刀,工具设备,2,industrial-mechanical-lcsc-13837,,active,B
CAT-2502,回流焊机,回流焊机,工具设备,2,industrial-mechanical-lcsc-13844,,active,B
CAT-2503,铲刀,铲刀,工具设备,2,industrial-mechanical-lcsc-13846,,active,B
CAT-2504,台式贴片机,台式贴片机,工具设备,2,industrial-mechanical-lcsc-13850,,active,B
CAT-2505,锡膏搅拌机,锡膏搅拌机,工具设备,2,industrial-mechanical-lcsc-13854,,active,B
CAT-2506,丝印机,丝印机,工具设备,2,industrial-mechanical-lcsc-13855,,active,B
CAT-2507,吸锡枪,吸锡枪,工具设备,2,industrial-mechanical-lcsc-13857,,active,B
CAT-2508,焊台适配器,焊台适配器,工具设备,2,industrial-mechanical-lcsc-13882,,active,B
CAT-2509,打线刀,打线刀,工具设备,2,industrial-mechanical-lcsc-13899,,active,B
CAT-2510,集尘器,集尘器,工具设备,2,industrial-mechanical-lcsc-13936,,active,B
CAT-2511,磨头/磨针,磨头/磨针,工具设备,2,industrial-mechanical-lcsc-13937,,active,B
CAT-2512,扭矩螺丝刀,扭矩螺丝刀,工具设备,2,industrial-mechanical-lcsc-13946,,active,B
CAT-2513,扭矩扳手,扭矩扳手,工具设备,2,industrial-mechanical-lcsc-13947,,active,B
CAT-2514,拉压力测试机台,拉压力测试机台,工具设备,2,industrial-mechanical-lcsc-13948,,active,B
CAT-2515,除胶机,除胶机,工具设备,2,industrial-mechanical-lcsc-13991,,active,B
CAT-2516,隔热垫,隔热垫,工具设备,2,industrial-mechanical-lcsc-13992,,active,B
CAT-2517,手机拆机工具,手机拆机工具,工具设备,2,industrial-mechanical-lcsc-13993,,active,B
CAT-2518,真空分离机,真空分离机,工具设备,2,industrial-mechanical-lcsc-13994,,active,B
CAT-2519,拆屏加热台,拆屏加热台,工具设备,2,industrial-mechanical-lcsc-13995,,active,B
CAT-2520,点焊机,点焊机,工具设备,2,industrial-mechanical-lcsc-13997,,active,B
CAT-2521,保压台,保压台,工具设备,2,industrial-mechanical-lcsc-13998,,active,B
CAT-2522,贴合除泡机,贴合除泡机,工具设备,2,industrial-mechanical-lcsc-13999,,active,B
CAT-2523,矫正器,矫正器,工具设备,2,industrial-mechanical-lcsc-14000,,active,B
CAT-2524,拆框器,拆框器,工具设备,2,industrial-mechanical-lcsc-14001,,active,B
CAT-2525,尾插测试板,尾插测试板,工具设备,2,industrial-mechanical-lcsc-14002,,active,B
CAT-2526,钨棒,钨棒,工具设备,2,industrial-mechanical-lcsc-14449,,active,B
CAT-2527,测电笔,测电笔,工具设备,2,industrial-mechanical-lcsc-951,,active,B
CAT-2528,异形扳手,异形扳手,工具设备,2,industrial-mechanical-lcsc-14003,,active,B
CAT-2529,嘉立创专用工具,嘉立创专用工具,工具设备,2,industrial-mechanical-lcsc-14086,,active,B
CAT-2530,螺丝批批头,螺丝批批头,工具设备,2,industrial-mechanical-lcsc-14134,,active,B
CAT-2531,扳手头,扳手头,工具设备,2,industrial-mechanical-lcsc-14140,,active,B
CAT-2532,园艺工具套装,园艺工具套装,工具设备,2,industrial-mechanical-lcsc-14244,,active,B
CAT-2533,异形螺丝刀,异形螺丝刀,工具设备,2,industrial-mechanical-lcsc-14272,,active,B
CAT-2534,除锈笔,除锈笔,工具设备,2,industrial-mechanical-lcsc-14283,,active,B
CAT-2535,焊炬,焊炬,工具设备,2,industrial-mechanical-lcsc-14288,,active,B
CAT-2536,喷火枪,喷火枪,工具设备,2,industrial-mechanical-lcsc-14289,,active,B
CAT-2537,真空吸放台,真空吸放台,工具设备,2,industrial-mechanical-lcsc-14290,,active,B
CAT-2538,导线热剥器,导线热剥器,工具设备,2,industrial-mechanical-lcsc-14406,,active,B
CAT-2539,电烙铁,电烙铁,工具设备,2,industrial-mechanical-lcsc-14438,,active,B
CAT-2540,吸锡烙铁,吸锡烙铁,工具设备,2,industrial-mechanical-lcsc-14439,,active,B
CAT-2541,烙铁清洁绵,烙铁清洁绵,工具设备,2,industrial-mechanical-lcsc-14440,,active,B
CAT-2542,烙铁头,烙铁头,工具设备,2,industrial-mechanical-lcsc-14441,,active,B
CAT-2543,烙铁手柄,烙铁手柄,工具设备,2,industrial-mechanical-lcsc-14442,,active,B
CAT-2544,烙铁清洁器,烙铁清洁器,工具设备,2,industrial-mechanical-lcsc-14443,,active,B
CAT-2545,焊枪配件,焊枪配件,工具设备,2,industrial-mechanical-lcsc-14444,,active,B
CAT-2546,滑石笔,滑石笔,工具设备,2,industrial-mechanical-lcsc-14286,,active,B
CAT-2547,黄油加注机,黄油加注机,工具设备,2,industrial-mechanical-lcsc-14490,,active,B
CAT-2548,黄油枪配件,黄油枪配件,工具设备,2,industrial-mechanical-lcsc-14491,,active,B
CAT-2549,吸油枪,吸油枪,工具设备,2,industrial-mechanical-lcsc-14495,,active,B
CAT-2550,BGA返修台,BGA返修台,工具设备,2,industrial-mechanical-bga,,active,B
CAT-2551,电子微调工具,电子微调工具,工具设备,2,industrial-mechanical-lcsc-14543,,active,B
CAT-2552,挂板,挂板,工具设备,2,industrial-mechanical-lcsc-14579,,active,B
CAT-2553,焊台套装,焊台套装,工具设备,2,industrial-mechanical-lcsc-14591,,active,B
CAT-2554,镊子配件,镊子配件,工具设备,2,industrial-mechanical-lcsc-14636,,active,B
CAT-2555,飞线镊子,飞线镊子,工具设备,2,industrial-mechanical-lcsc-14640,,active,B
CAT-2556,电桥镊子,电桥镊子,工具设备,2,industrial-mechanical-lcsc-14641,,active,B
CAT-2557,锯架,锯架,工具设备,2,industrial-mechanical-lcsc-14670,,active,B
CAT-2558,锯条,锯条,工具设备,2,industrial-mechanical-lcsc-14672,,active,B
CAT-2559,马刀锯/往复锯,马刀锯/往复锯,工具设备,2,industrial-mechanical-lcsc-14673,,active,B
CAT-2560,汽油锯,汽油锯,工具设备,2,industrial-mechanical-lcsc-14674,,active,B
CAT-2561,曲线锯,曲线锯,工具设备,2,industrial-mechanical-lcsc-14675,,active,B
CAT-2562,台锯,台锯,工具设备,2,industrial-mechanical-lcsc-14676,,active,B
CAT-2563,冲击钻头,冲击钻头,工具设备,2,industrial-mechanical-lcsc-14677,,active,B
CAT-2564,倒角刀套装,倒角刀套装,工具设备,2,industrial-mechanical-lcsc-14678,,active,B
CAT-2565,多功能钻头,多功能钻头,工具设备,2,industrial-mechanical-lcsc-14679,,active,B
CAT-2566,阶梯钻头,阶梯钻头,工具设备,2,industrial-mechanical-lcsc-14680,,active,B
CAT-2567,开孔器配件,开孔器配件,工具设备,2,industrial-mechanical-lcsc-14681,,active,B
CAT-2568,空心钻头,空心钻头,工具设备,2,industrial-mechanical-lcsc-14682,,active,B
CAT-2569,木工钻头,木工钻头,工具设备,2,industrial-mechanical-lcsc-14683,,active,B
CAT-2570,水钻钻头,水钻钻头,工具设备,2,industrial-mechanical-lcsc-14684,,active,B
CAT-2571,液压破切器,液压破切器,工具设备,2,industrial-mechanical-lcsc-14685,,active,B
CAT-2572,扩管器,扩管器,工具设备,2,industrial-mechanical-lcsc-14686,,active,B
CAT-2573,玻璃钻头,玻璃钻头,工具设备,2,industrial-mechanical-lcsc-14687,,active,B
CAT-2574,钻头配件,钻头配件,工具设备,2,industrial-mechanical-lcsc-14690,,active,B
CAT-2575,退针器,退针器,工具设备,2,industrial-mechanical-lcsc-14693,,active,B
CAT-2576,百叶轮,百叶轮,工具设备,2,industrial-mechanical-lcsc-14694,,active,B
CAT-2577,点胶针头,点胶针头,工具设备,2,industrial-mechanical-lcsc-14725,,active,B
CAT-2578,电动电缆剪,电动电缆剪,工具设备,2,industrial-mechanical-lcsc-14748,,active,B
CAT-2579,剥线器,剥线器,工具设备,2,industrial-mechanical-lcsc-14749,,active,B
CAT-2580,电动液压钳,电动液压钳,工具设备,2,industrial-mechanical-lcsc-14751,,active,B
CAT-2581,电工刀,电工刀,工具设备,2,industrial-mechanical-lcsc-14752,,active,B
CAT-2582,电工剪,电工剪,工具设备,2,industrial-mechanical-lcsc-14753,,active,B
CAT-2583,电缆刀,电缆刀,工具设备,2,industrial-mechanical-lcsc-14754,,active,B
CAT-2584,电缆剪,电缆剪,工具设备,2,industrial-mechanical-lcsc-14755,,active,B
CAT-2585,网线钳,网线钳,工具设备,2,industrial-mechanical-lcsc-14757,,active,B
CAT-2586,工具/刀具存储,工具/刀具存储,网线钳,3,industrial-mechanical-lcsc-11408,,active,B
CAT-2587,量具,Industrial & Mechanical,,1,industrial-mechanical-11385,,active,A
CAT-2588,机械式游标卡尺,机械式游标卡尺,量具,2,industrial-mechanical-lcsc-12045,,active,B
CAT-2589,外径千分尺,外径千分尺,量具,2,industrial-mechanical-lcsc-12732,,active,B
CAT-2590,千分尺台架,千分尺台架,量具,2,industrial-mechanical-lcsc-12733,,active,B
CAT-2591,深度千分尺,深度千分尺,量具,2,industrial-mechanical-lcsc-12734,,active,B
CAT-2592,内测千分尺,内测千分尺,量具,2,industrial-mechanical-lcsc-12735,,active,B
CAT-2593,内径千分尺,内径千分尺,量具,2,industrial-mechanical-lcsc-12736,,active,B
CAT-2594,内径千分表,内径千分表,量具,2,industrial-mechanical-lcsc-12737,,active,B
CAT-2595,杠杆千分表,杠杆千分表,量具,2,industrial-mechanical-lcsc-12738,,active,B
CAT-2596,百分表,百分表,量具,2,industrial-mechanical-lcsc-12739,,active,B
CAT-2597,磁性表座,磁性表座,量具,2,industrial-mechanical-lcsc-12740,,active,B
CAT-2598,电子/框式/条式水平仪,电子/框式/条式水平仪,量具,2,industrial-mechanical-lcsc-12741,,active,B
CAT-2599,单片塞尺,单片塞尺,量具,2,industrial-mechanical-lcsc-12742,,active,B
CAT-2600,塞尺块/厚度规,塞尺块/厚度规,量具,2,industrial-mechanical-lcsc-12743,,active,B
CAT-2601,环规,环规,量具,2,industrial-mechanical-lcsc-12745,,active,B
CAT-2602,硬度块,硬度块,量具,2,industrial-mechanical-lcsc-12746,,active,B
CAT-2603,塞规,塞规,量具,2,industrial-mechanical-lcsc-12753,,active,B
CAT-2604,半径规,半径规,量具,2,industrial-mechanical-lcsc-12757,,active,B
CAT-2605,角度规,角度规,量具,2,industrial-mechanical-lcsc-12765,,active,B
CAT-2606,高度规,高度规,量具,2,industrial-mechanical-lcsc-12772,,active,B
CAT-2607,电子数显卡尺,电子数显卡尺,量具,2,industrial-mechanical-lcsc-12817,,active,B
CAT-2608,量块,量块,量具,2,industrial-mechanical-lcsc-12952,,active,B
CAT-2609,千分尺研磨块,千分尺研磨块,量具,2,industrial-mechanical-lcsc-12953,,active,B
CAT-2610,卡规,卡规,量具,2,industrial-mechanical-lcsc-12954,,active,B
CAT-2611,异形千分尺,异形千分尺,量具,2,industrial-mechanical-lcsc-12955,,active,B
CAT-2612,测量台,测量台,量具,2,industrial-mechanical-lcsc-12956,,active,B
CAT-2613,孔径规,孔径规,量具,2,industrial-mechanical-lcsc-12957,,active,B
CAT-2614,焊缝量规,焊缝量规,量具,2,industrial-mechanical-lcsc-12959,,active,B
CAT-2615,寻边器,寻边器,量具,2,industrial-mechanical-lcsc-12960,,active,B
CAT-2616,中心定位器,中心定位器,量具,2,industrial-mechanical-lcsc-12961,,active,B
CAT-2617,针规,针规,量具,2,industrial-mechanical-lcsc-12962,,active,B
CAT-2618,硬度计附件,硬度计附件,量具,2,industrial-mechanical-lcsc-13001,,active,B
CAT-2619,螺距规,螺距规,量具,2,industrial-mechanical-lcsc-13463,,active,B
CAT-2620,中心规,中心规,量具,2,industrial-mechanical-lcsc-13464,,active,B
CAT-2621,正弦规,正弦规,量具,2,industrial-mechanical-lcsc-13971,,active,B
CAT-2622,平行垫块,平行垫块,量具,2,industrial-mechanical-lcsc-13979,,active,B
CAT-2623,移动式垫块,移动式垫块,量具,2,industrial-mechanical-lcsc-13981,,active,B
CAT-2624,校对千分尺,校对千分尺,量具,2,industrial-mechanical-lcsc-14173,,active,B
CAT-2625,杠杆千分尺,杠杆千分尺,量具,2,industrial-mechanical-lcsc-14174,,active,B
CAT-2626,螺纹千分尺,螺纹千分尺,量具,2,industrial-mechanical-lcsc-14175,,active,B
CAT-2627,带表式千分尺,带表式千分尺,量具,2,industrial-mechanical-lcsc-14176,,active,B
CAT-2628,铸铁平台,铸铁平台,量具,2,industrial-mechanical-lcsc-14185,,active,B
CAT-2629,平台支架,平台支架,量具,2,industrial-mechanical-lcsc-14186,,active,B
CAT-2630,十分表,十分表,量具,2,industrial-mechanical-lcsc-14187,,active,B
CAT-2631,带表卡尺,带表卡尺,量具,2,industrial-mechanical-lcsc-14188,,active,B
CAT-2632,深度指示表,深度指示表,量具,2,industrial-mechanical-lcsc-14189,,active,B
CAT-2633,方箱,方箱,量具,2,industrial-mechanical-lcsc-14190,,active,B
CAT-2634,量具配件,量具配件,量具,2,industrial-mechanical-lcsc-14608,,active,B
CAT-2635,量具套装,量具套装,量具,2,industrial-mechanical-lcsc-14609,,active,B
CAT-2636,工具/刀具存储,工具/刀具存储,量具套装,3,industrial-mechanical-lcsc-11408-11408,,active,B
CAT-2637,搬运/包装/存储,Industrial & Mechanical,,1,industrial-mechanical-11395,,active,A
CAT-2638,其它包装袋,其它包装袋,搬运/包装/存储,2,industrial-mechanical-lcsc-11051,,active,B
CAT-2639,扎带,扎带,搬运/包装/存储,2,industrial-mechanical-lcsc-11371,,active,B
CAT-2640,梯子,梯子,搬运/包装/存储,2,industrial-mechanical-lcsc-11396,,active,B
CAT-2641,搬运车,搬运车,搬运/包装/存储,2,industrial-mechanical-lcsc-11399,,active,B
CAT-2642,叉车,叉车,搬运/包装/存储,2,industrial-mechanical-lcsc-11400,,active,B
CAT-2643,货架,货架,搬运/包装/存储,2,industrial-mechanical-lcsc-11401,,active,B
CAT-2644,工业称重/电子秤,工业称重/电子秤,搬运/包装/存储,2,industrial-mechanical-lcsc-11402,,active,B
CAT-2645,吊带,吊带,搬运/包装/存储,2,industrial-mechanical-lcsc-11871,,active,B
CAT-2646,葫芦,葫芦,搬运/包装/存储,2,industrial-mechanical-lcsc-11872,,active,B
CAT-2647,电磁铁,电磁铁,搬运/包装/存储,2,industrial-mechanical-lcsc-11873,,active,B
CAT-2648,紧线器,紧线器,搬运/包装/存储,2,industrial-mechanical-lcsc-11874,,active,B
CAT-2649,打包机,打包机,搬运/包装/存储,2,industrial-mechanical-lcsc-12164,,active,B
CAT-2650,自封袋,自封袋,搬运/包装/存储,2,industrial-mechanical-lcsc-12280,,active,B
CAT-2651,封箱胶带,封箱胶带,搬运/包装/存储,2,industrial-mechanical-lcsc-12282,,active,B
CAT-2652,元件盒,元件盒,搬运/包装/存储,2,industrial-mechanical-lcsc-12524,,active,B
CAT-2653,零件盒,零件盒,搬运/包装/存储,2,industrial-mechanical-lcsc-12525,,active,B
CAT-2654,周转箱,周转箱,搬运/包装/存储,2,industrial-mechanical-lcsc-12526,,active,B
CAT-2655,纸箱,纸箱,搬运/包装/存储,2,industrial-mechanical-lcsc-12527,,active,B
CAT-2656,气泡膜,气泡膜,搬运/包装/存储,2,industrial-mechanical-lcsc-12528,,active,B
CAT-2657,打包带/绳子,打包带/绳子,搬运/包装/存储,2,industrial-mechanical-lcsc-12530,,active,B
CAT-2658,防静电托盘,防静电托盘,搬运/包装/存储,2,industrial-mechanical-lcsc-12531,,active,B
CAT-2659,木托盘,木托盘,搬运/包装/存储,2,industrial-mechanical-lcsc-12532,,active,B
CAT-2660,塑料托盘,塑料托盘,搬运/包装/存储,2,industrial-mechanical-lcsc-12533,,active,B
CAT-2661,移动托盘,移动托盘,搬运/包装/存储,2,industrial-mechanical-lcsc-12534,,active,B
CAT-2662,脚轮,脚轮,搬运/包装/存储,2,industrial-mechanical-lcsc-12535,,active,B
CAT-2663,平板推车,平板推车,搬运/包装/存储,2,industrial-mechanical-lcsc-12536,,active,B
CAT-2664,周转推车,周转推车,搬运/包装/存储,2,industrial-mechanical-lcsc-12537,,active,B
CAT-2665,工具柜,工具柜,搬运/包装/存储,2,industrial-mechanical-lcsc-12538,,active,B
CAT-2666,缠绕膜/防锈膜,缠绕膜/防锈膜,搬运/包装/存储,2,industrial-mechanical-lcsc-12587,,active,B
CAT-2667,工具车,工具车,搬运/包装/存储,2,industrial-mechanical-lcsc-12596,,active,B
CAT-2668,胶带切割器,胶带切割器,搬运/包装/存储,2,industrial-mechanical-lcsc-12597,,active,B
CAT-2669,平口袋,平口袋,搬运/包装/存储,2,industrial-mechanical-lcsc-12778,,active,B
CAT-2670,防尘遮阳网,防尘遮阳网,搬运/包装/存储,2,industrial-mechanical-lcsc-12863,,active,B
CAT-2671,板材,板材,搬运/包装/存储,2,industrial-mechanical-lcsc-12865,,active,B
CAT-2672,封箱机,封箱机,搬运/包装/存储,2,industrial-mechanical-lcsc-12867,,active,B
CAT-2673,缠绕机,缠绕机,搬运/包装/存储,2,industrial-mechanical-lcsc-12868,,active,B
CAT-2674,自动发卡机,自动发卡机,搬运/包装/存储,2,industrial-mechanical-lcsc-12869,,active,B
CAT-2675,自动套膜机,自动套膜机,搬运/包装/存储,2,industrial-mechanical-lcsc-12870,,active,B
CAT-2676,真空打包机,真空打包机,搬运/包装/存储,2,industrial-mechanical-lcsc-12872,,active,B
CAT-2677,塑料封条,塑料封条,搬运/包装/存储,2,industrial-mechanical-lcsc-12873,,active,B
CAT-2678,平衡器,平衡器,搬运/包装/存储,2,industrial-mechanical-lcsc-12875,,active,B
CAT-2679,吊具,吊具,搬运/包装/存储,2,industrial-mechanical-lcsc-12876,,active,B
CAT-2680,起重器,起重器,搬运/包装/存储,2,industrial-mechanical-lcsc-12877,,active,B
CAT-2681,堆高车,堆高车,搬运/包装/存储,2,industrial-mechanical-lcsc-13390,,active,B
CAT-2682,升降机,升降机,搬运/包装/存储,2,industrial-mechanical-lcsc-13391,,active,B
CAT-2683,安全柜,安全柜,搬运/包装/存储,2,industrial-mechanical-lcsc-13481,,active,B
CAT-2684,储物柜,储物柜,搬运/包装/存储,2,industrial-mechanical-lcsc-13592,,active,B
CAT-2685,防静电工作台,防静电工作台,搬运/包装/存储,2,industrial-mechanical-lcsc-13609,,active,B
CAT-2686,牛皮纸胶带,牛皮纸胶带,搬运/包装/存储,2,industrial-mechanical-lcsc-13615,,active,B
CAT-2687,醋酸布胶带,醋酸布胶带,搬运/包装/存储,2,industrial-mechanical-lcsc-13616,,active,B
CAT-2688,金手指胶带,金手指胶带,搬运/包装/存储,2,industrial-mechanical-lcsc-13617,,active,B
CAT-2689,特氟龙胶带,特氟龙胶带,搬运/包装/存储,2,industrial-mechanical-lcsc-13618,,active,B
CAT-2690,美纹纸胶带,美纹纸胶带,搬运/包装/存储,2,industrial-mechanical-lcsc-13619,,active,B
CAT-2691,铝箔胶带,铝箔胶带,搬运/包装/存储,2,industrial-mechanical-lcsc-13620,,active,B
CAT-2692,其它胶带,其它胶带,搬运/包装/存储,2,industrial-mechanical-lcsc-13623,,active,B
CAT-2693,沙袋/吸水膨胀袋,沙袋/吸水膨胀袋,搬运/包装/存储,2,industrial-mechanical-lcsc-13671,,active,B
CAT-2694,草垫,草垫,搬运/包装/存储,2,industrial-mechanical-lcsc-13774,,active,B
CAT-2695,船,船,搬运/包装/存储,2,industrial-mechanical-lcsc-13784,,active,B
CAT-2696,珍珠棉,珍珠棉,搬运/包装/存储,2,industrial-mechanical-lcsc-13819,,active,B
CAT-2697,防潮柜,防潮柜,搬运/包装/存储,2,industrial-mechanical-lcsc-13958,,active,B
CAT-2698,永磁吊重器,永磁吊重器,搬运/包装/存储,2,industrial-mechanical-lcsc-13964,,active,B
CAT-2699,展示架,展示架,搬运/包装/存储,2,industrial-mechanical-lcsc-14005,,active,B
CAT-2700,防静电CPP平口袋,防静电CPP平口袋,搬运/包装/存储,2,industrial-mechanical-cpp,,active,B
