raw_name,canonical_brand,manufacturer_id,status,tier,match_method
湘怡中元/湘江,湘怡中元/湘江,MFR-03750,candidate,B,new
XDM(芯达茂),XDM(芯达茂),MFR-03203,candidate,B,new
XLSEMI(芯龙),XLSEMI(芯龙),MFR-03228,candidate,B,new
星海,星海,MFR-03710,review,A,new
XLX(欣联芯),XLX(欣联芯),MFR-03229,candidate,B,new
XIUILAB(析牛科技),XIUILAB(析牛科技),MFR-03226,candidate,B,new
XIANFENG(先锋),XIANFENG(先锋),MFR-03211,candidate,B,new
XHXDZ(兴华鑫),XHXDZ(兴华鑫),MFR-03210,candidate,B,new
XMKC(厦门科川),XMKC(厦门科川),MFR-03231,candidate,B,new
XIERDI(西尔第),XIERDI(西尔第),MFR-03214,candidate,B,new
XNRUSEMI(新锐),XNRUSEMI(新锐),MFR-03234,candidate,B,new
XP Power,XP Power,MFR-03236,candidate,B,new
XISHG(兴顺高科),XISHG(兴顺高科),MFR-03225,candidate,B,new
鑫飞宏,鑫飞宏,MFR-03815,review,A,new
XINPU TECHNOLOGY(芯浦科技),XINPU TECHNOLOGY(芯浦科技),MFR-03222,candidate,B,new
X-Semi(矽润),X-Semi(矽润),MFR-03198,candidate,B,new
xinyijing technology(鑫亿晶科技),xinyijing technology(鑫亿晶科技),MFR-03564,candidate,B,new
新腾,新腾,MFR-03694,review,A,new
XHSC(小华),XHSC(小华),MFR-03208,candidate,B,new
西恩科技,西恩科技,MFR-03804,candidate,B,new
XIAODU(小度),XIAODU(小度),MFR-03212,candidate,B,new
Xidas,Xidas,MFR-03256,candidate,B,new
XCH(旭昌辉),XCH(旭昌辉),MFR-03201,candidate,B,new
XYD(芯一代),XYD(芯一代),MFR-03249,candidate,B,new
XINYAKE(信亚科),XINYAKE(信亚科),MFR-03223,candidate,B,new
小眼睛科技,小眼睛科技,MFR-03668,candidate,B,new
XUNPU(讯普),XUNPU(讯普),MFR-03247,candidate,B,new
鑫慕源,鑫慕源,MFR-03813,review,A,new
XTALTQ(恒晶科技),XTALTQ(恒晶科技),MFR-03241,candidate,B,new
XFMRS,XFMRS,MFR-03206,candidate,B,new
Xinyangze(鑫扬泽),Xinyangze(鑫扬泽),MFR-03259,candidate,B,new
XHHD(新宏辉达),XHHD(新宏辉达),MFR-03207,candidate,B,new
XPB(鑫鹏博),XPB(鑫鹏博),MFR-03237,candidate,B,new
XDS(芯鼎盛),XDS(芯鼎盛),MFR-03204,candidate,B,new
XKB Connection(中国星坤),XKB Connection(中国星坤),MFR-03227,candidate,B,new
XSD(鑫顺达),XSD(鑫顺达),MFR-03239,candidate,B,new
XINGGONG (星工),XINGGONG (星工),MFR-03216,candidate,B,new
XMOS,XMOS,MFR-03232,review,A,new
XMC(武汉新芯),XMC(武汉新芯),MFR-03230,candidate,B,new
XFCN(兴飞),XFCN(兴飞),MFR-03205,candidate,B,new
Xintaochip/芯陶微,Xintaochip/芯陶微,MFR-03258,candidate,B,new
CNTECH(芯北科技),CNTECH(芯北科技),MFR-00471,candidate,B,new
XR(祥如),XR(祥如),MFR-03238,candidate,B,new
XHT(兴鸿泰),XHT(兴鸿泰),MFR-03209,candidate,B,new
XINLAIYA(新莱亚),XINLAIYA(新莱亚),MFR-03220,candidate,B,new
xysemi(赛芯微),xysemi(赛芯微),MFR-03565,candidate,B,new
XIBEI(西北),XIBEI(西北),MFR-03213,candidate,B,new
x-powers(芯智汇),x-powers(芯智汇),MFR-03562,candidate,B,new
西安航天民芯,西安航天民芯,MFR-03803,candidate,B,new
XiaoTianCai(小天才),XiaoTianCai(小天才),MFR-03254,candidate,B,new
星宇,星宇,MFR-03709,review,A,new
XO,XO,MFR-03235,review,A,new
Xinlv TANGO(新绿天章),Xinlv TANGO(新绿天章),MFR-03257,candidate,B,new
xcfuse(旭程),xcfuse(旭程),MFR-03563,candidate,B,new
XTX(芯天下),XTX(芯天下),MFR-03242,candidate,B,new
迅翎,迅翎,MFR-03809,review,A,new
XINLUDA(信路达),XINLUDA(信路达),MFR-03221,candidate,B,new
XUELIAN(雪莲),XUELIAN(雪莲),MFR-03244,candidate,B,new
XC(新成),XC(新成),MFR-03200,candidate,B,new
信霆,信霆,MFR-03598,review,A,new
XSSY(旭晟),XSSY(旭晟),MFR-03240,candidate,B,new
Xeltek,Xeltek,MFR-03253,candidate,B,new
Xsens,Xsens,MFR-03260,candidate,B,new
XZT(信展通),XZT(信展通),MFR-03252,candidate,B,new
YIDASHANG(逸达尚),YIDASHANG(逸达尚),MFR-03291,candidate,B,new
YWEEL(一卫),YWEEL(一卫),MFR-03335,candidate,B,new
YUNLING(云灵),YUNLING(云灵),MFR-03331,candidate,B,new
友邦,友邦,MFR-03630,review,A,new
远东电池,远东电池,MFR-03811,candidate,B,new
YS(汇春),YS(汇春),MFR-03317,candidate,B,new
YUEXIN(悦馨),YUEXIN(悦馨),MFR-03328,candidate,B,new
YAMAHA,YAMAHA,MFR-03265,candidate,B,new
YXC(扬兴晶振),YXC(扬兴晶振),MFR-03339,candidate,B,new
YHXY(玉衡星曜),YHXY(玉衡星曜),MFR-03288,candidate,B,new
YEONHO,YEONHO,MFR-03281,candidate,B,new
YTL(亚特联),YTL(亚特联),MFR-03320,candidate,B,new
Yxcon(宇熙精密),Yxcon(宇熙精密),MFR-03352,candidate,B,new
YG(一个烯材),YG(一个烯材),MFR-03286,candidate,B,new
yiyuanxny(广东怡远),yiyuanxny(广东怡远),MFR-03567,candidate,B,new
伊万视波,伊万视波,MFR-03592,candidate,B,new
YDS(元册科技),YDS(元册科技),MFR-03277,candidate,B,new
YEREN(也仁),YEREN(也仁),MFR-03282,candidate,B,new
Yspring(麦肯),Yspring(麦肯),MFR-03349,candidate,B,new
YOUCHI(佑驰),YOUCHI(佑驰),MFR-03314,candidate,B,new
裕芯,裕芯,MFR-03802,review,A,new
YKHEALTH(宇坤康),YKHEALTH(宇坤康),MFR-03304,candidate,B,new
YJX(雅晶鑫),YJX(雅晶鑫),MFR-03302,candidate,B,new
UN(友恩),UN(友恩),MFR-03010,candidate,B,new
YFW(佑风微),YFW(佑风微),MFR-03285,candidate,B,new
YIHERO(谊和),YIHERO(谊和),MFR-03293,candidate,B,new
youan(友安),youan(友安),MFR-03569,candidate,B,new
YAGEO(国巨),YAGEO(国巨),MFR-03264,candidate,B,new
yuwell(鱼跃),yuwell(鱼跃),MFR-03570,candidate,B,new
YIZHI(逸致),YIZHI(逸致),MFR-03300,candidate,B,new
YSKdee,YSKdee,MFR-03318,candidate,B,new
YUCAI POWER(玉柴动力),YUCAI POWER(玉柴动力),MFR-03324,candidate,B,new
YUSHUN(禹顺),YUSHUN(禹顺),MFR-03332,candidate,B,new
YCN(雅柯莱),YCN(雅柯莱),MFR-03275,candidate,B,new
宇音天下,宇音天下,MFR-03662,candidate,B,new
元基,元基,MFR-03601,review,A,new
YXT(益鑫通),YXT(益鑫通),MFR-03340,candidate,B,new
YT(云锡),YT(云锡),MFR-03319,candidate,B,new
勇夺,勇夺,MFR-03616,review,A,new
YARUN(亚润),YARUN(亚润),MFR-03270,candidate,B,new
YIHU(一护),YIHU(一护),MFR-03294,candidate,B,new
YANTEL(研通),YANTEL(研通),MFR-03269,candidate,B,new
萤石,萤石,MFR-03798,review,A,new
YONGNENG(永能),YONGNENG(永能),MFR-03312,candidate,B,new
YFT(宇飞特),YFT(宇飞特),MFR-03284,candidate,B,new
YPOO(易跑),YPOO(易跑),MFR-03316,candidate,B,new
YUWO(雨沃),YUWO(雨沃),MFR-03333,candidate,B,new
YKU(优固),YKU(优固),MFR-03305,candidate,B,new
YIYUAN(怡远),YIYUAN(怡远),MFR-03299,candidate,B,new
Yohey(元晖),Yohey(元晖),MFR-03348,candidate,B,new
YONGYUTAI(永裕泰),YONGYUTAI(永裕泰),MFR-03313,candidate,B,new
YUANCHENG(远程),YUANCHENG(远程),MFR-03322,candidate,B,new
YX(越翔安防),YX(越翔安防),MFR-03338,candidate,B,new
Yunxing(云星),Yunxing(云星),MFR-03351,candidate,B,new
YAZAKI(矢崎),YAZAKI(矢崎),MFR-03273,candidate,B,new
YATO(易尔拓),YATO(易尔拓),MFR-03272,candidate,B,new
YFSEMI(江苏佑风微),YFSEMI(江苏佑风微),MFR-03283,candidate,B,new
Yenyo Technology,Yenyo Technology,MFR-03345,candidate,B,new
YICHIP(易兆微),YICHIP(易兆微),MFR-03290,candidate,B,new
YASH(雅新),YASH(雅新),MFR-03271,candidate,B,new
YJR(永佳润),YJR(永佳润),MFR-03301,candidate,B,new
YACAIJIE(雅彩洁),YACAIJIE(雅彩洁),MFR-03262,candidate,B,new
YANGJIE(扬杰),YANGJIE(扬杰),MFR-03267,candidate,B,new
宇鑫科技,宇鑫科技,MFR-03661,candidate,B,new
YELANG(野狼),YELANG(野狼),MFR-03280,candidate,B,new
YM(亚明),YM(亚明),MFR-03308,candidate,B,new
YUEDU(越都),YUEDU(越都),MFR-03326,candidate,B,new
Yageo Nexensos,Yageo Nexensos,MFR-03342,candidate,B,new
鹰斧,鹰斧,MFR-03838,review,A,new
亚洲勇士,亚洲勇士,MFR-03590,candidate,B,new
鹰半球,鹰半球,MFR-03837,review,A,new
YAMAICHI,YAMAICHI,MFR-03266,candidate,B,new
YUGE(域格),YUGE(域格),MFR-03330,candidate,B,new
YINGLAN(迎兰),YINGLAN(迎兰),MFR-03297,candidate,B,new
YD(雅达),YD(雅达),MFR-03276,candidate,B,new
云途,云途,MFR-03588,review,A,new
YITENUO(亿特诺光电),YITENUO(亿特诺光电),MFR-03298,candidate,B,new
YE,YE,MFR-03278,review,A,new
Ymin(永铭),Ymin(永铭),MFR-03347,candidate,B,new
YIHUA(谊华),YIHUA(谊华),MFR-03295,candidate,B,new
YL(惠伦晶体),YL(惠伦晶体),MFR-03306,candidate,B,new
YUANBANG(援邦),YUANBANG(援邦),MFR-03321,candidate,B,new
YOKEtant(友桂电子),YOKEtant(友桂电子),MFR-03310,candidate,B,new
YLPTEC(易川),YLPTEC(易川),MFR-03307,candidate,B,new
yongyu(永裕光电),yongyu(永裕光电),MFR-03568,candidate,B,new
YUFENG(裕峰),YUFENG(裕峰),MFR-03329,candidate,B,new
YUEN FUNG(源丰),YUEN FUNG(源丰),MFR-03327,candidate,B,new
YUDA(宇达),YUDA(宇达),MFR-03325,candidate,B,new
英衡,英衡,MFR-03796,review,A,new
Yuandi(元迪),Yuandi(元迪),MFR-03350,candidate,B,new
Yanchuang(研创),Yanchuang(研创),MFR-03343,candidate,B,new
YW(友旺),YW(友旺),MFR-03334,candidate,B,new
Yint(音特电子),Yint(音特电子),MFR-03346,candidate,B,new
yezhan(业展),yezhan(业展),MFR-03566,candidate,B,new
扬子工业,扬子工业,MFR-03687,candidate,B,new
YIFEIAIR(伊斐净宝),YIFEIAIR(伊斐净宝),MFR-03292,candidate,B,new
YANSEN(元存),YANSEN(元存),MFR-03268,candidate,B,new
优利德,优利德,MFR-03594,review,A,new
YOURIJIU(友日久),YOURIJIU(友日久),MFR-03315,candidate,B,new
YJYCOIN(益嘉源),YJYCOIN(益嘉源),MFR-03303,candidate,B,new
YUANZERELAY(元则继电器),YUANZERELAY(元则继电器),MFR-03323,candidate,B,new
优北罗,优北罗,MFR-03595,review,A,new
YADU(亚都),YADU(亚都),MFR-03263,candidate,B,new
"YOKOWO CO.,LTD","YOKOWO CO.,LTD",MFR-03311,candidate,B,new
YMTC/长江存储,YMTC/长江存储,MFR-03309,candidate,B,new
玉固,玉固,MFR-03756,review,A,new
云中,云中,MFR-03587,review,A,new
扬子,扬子,MFR-03686,review,A,new
YILI(亿力),YILI(亿力),MFR-03296,candidate,B,new
YWF(宇文发),YWF(宇文发),MFR-03336,candidate,B,new
YX(永鑫),YX(永鑫),MFR-03337,candidate,B,new
YEFYM,YEFYM,MFR-03279,candidate,B,new
YB(友帮),YB(友帮),MFR-03274,candidate,B,new
YIC,YIC,MFR-03289,review,A,new
YGTAPE(永冠),YGTAPE(永冠),MFR-03287,candidate,B,new
ZIMC(芯智普),ZIMC(芯智普),MFR-03378,candidate,B,new
Zhengshan(正山),Zhengshan(正山),MFR-03406,candidate,B,new
Zilog,Zilog,MFR-03413,candidate,B,new
ZKH(震坤行),ZKH(震坤行),MFR-03382,candidate,B,new
ZRE(治润),ZRE(治润),MFR-03388,candidate,B,new
瑞隆,瑞隆,MFR-03759,review,A,new
Zynalog(徴格),Zynalog(徴格),MFR-03416,candidate,B,new
ZHENYUAN(臻远),ZHENYUAN(臻远),MFR-03366,candidate,B,new
Z-TEK(力特),Z-TEK(力特),MFR-03353,candidate,B,new
ZHAOLONG(兆龙),ZHAOLONG(兆龙),MFR-03363,candidate,B,new
ZHENGFENG(正丰),ZHENGFENG(正丰),MFR-03365,candidate,B,new
Zhongze(中泽智控),Zhongze(中泽智控),MFR-03411,candidate,B,new
子瑞科教,子瑞科教,MFR-03660,candidate,B,new
ZHEAN(浙安),ZHEAN(浙安),MFR-03364,candidate,B,new
ZHIDE(志得),ZHIDE(志得),MFR-03369,candidate,B,new
中北昊宸,中北昊宸,MFR-03579,candidate,B,new
ZCables,ZCables,MFR-03354,candidate,B,new
ZE(增益),ZE(增益),MFR-03357,candidate,B,new
Zarlink,Zarlink,MFR-03400,candidate,B,new
众驰电子,众驰电子,MFR-03593,candidate,B,new
Zetta(澜智),Zetta(澜智),MFR-03404,candidate,B,new
Zmjsemi(真茂佳),Zmjsemi(真茂佳),MFR-03414,candidate,B,new
ZOLL(卓尔),ZOLL(卓尔),MFR-03387,candidate,B,new
Zhongyuxinze(中豫鑫泽),Zhongyuxinze(中豫鑫泽),MFR-03410,candidate,B,new
ZHIZHEN(志臻),ZHIZHEN(志臻),MFR-03371,candidate,B,new
ZHF(卓峰电气),ZHF(卓峰电气),MFR-03367,candidate,B,new
ZLG(致远电子),ZLG(致远电子),MFR-03384,candidate,B,new
志浩,志浩,MFR-03681,review,A,new
zhengxingan(郑兴安),zhengxingan(郑兴安),MFR-03572,candidate,B,new
智会兴,智会兴,MFR-03715,review,A,new
臻南亚,臻南亚,MFR-03792,review,A,new
ZF Friedrichshafen AG,ZF Friedrichshafen AG,MFR-03360,candidate,B,new
治精微,治精微,MFR-03738,review,A,new
ZS(中盛科技),ZS(中盛科技),MFR-03390,candidate,B,new
ZLM(周励),ZLM(周励),MFR-03385,candidate,B,new
ZHXN(智芯科技),ZHXN(智芯科技),MFR-03376,candidate,B,new
ZHONLEA(中垒),ZHONLEA(中垒),MFR-03373,candidate,B,new
ZHOURI(洲日),ZHOURI(洲日),MFR-03374,candidate,B,new
ZYMICRO(智毅),ZYMICRO(智毅),MFR-03398,candidate,B,new
ZHT(圳恒通),ZHT(圳恒通),MFR-03375,candidate,B,new
ZYCON(正耀),ZYCON(正耀),MFR-03397,candidate,B,new
ZDAUTO(智达),ZDAUTO(智达),MFR-03355,candidate,B,new
振芯,振芯,MFR-03691,review,A,new
ZLFY(中立),ZLFY(中立),MFR-03383,candidate,B,new
zhangxiaoquan(张小泉),zhangxiaoquan(张小泉),MFR-03571,candidate,B,new
ZX(正锡金属),ZX(正锡金属),MFR-03395,candidate,B,new
ZWILLING(双立人),ZWILLING(双立人),MFR-03394,candidate,B,new
ZT(泽腾电力),ZT(泽腾电力),MFR-03391,candidate,B,new
ZTBA(中特邦安),ZTBA(中特邦安),MFR-03392,candidate,B,new
ZJXM(浙江新曼),ZJXM(浙江新曼),MFR-03379,candidate,B,new
浙安广消,浙安广消,MFR-03745,candidate,B,new
Zhongke Wireless(中科无线),Zhongke Wireless(中科无线),MFR-03409,candidate,B,new
ZDT(中科兴达),ZDT(中科兴达),MFR-03356,candidate,B,new
ZKFL(中科飞龙),ZKFL(中科飞龙),MFR-03381,candidate,B,new
中天恒科,中天恒科,MFR-03580,candidate,B,new
Zhongdi(众迪),Zhongdi(众迪),MFR-03408,candidate,B,new
Ziisor(致哲),Ziisor(致哲),MFR-03412,candidate,B,new
Zeasset(智胜新),Zeasset(智胜新),MFR-03401,candidate,B,new
ZTQ(正天齐),ZTQ(正天齐),MFR-03393,candidate,B,new
Zoomdo(震东电子),Zoomdo(震东电子),MFR-03415,candidate,B,new
中交建仪,中交建仪,MFR-03578,candidate,B,new
ZHHXDZ(海芯电子),ZHHXDZ(海芯电子),MFR-03368,candidate,B,new
ZK(珍科),ZK(珍科),MFR-03380,candidate,B,new
者也,者也,MFR-03788,review,A,new
Zentel(力积电子),Zentel(力积电子),MFR-03402,candidate,B,new
Zhengxin(正芯),Zhengxin(正芯),MFR-03407,candidate,B,new
Zettasensing(泽声),Zettasensing(泽声),MFR-03405,candidate,B,new
ZETTLER(赛特勒),ZETTLER(赛特勒),MFR-03358,candidate,B,new
ZG(中鑫),ZG(中鑫),MFR-03361,candidate,B,new
ZeroErr inside(零差云控),ZeroErr inside(零差云控),MFR-03403,candidate,B,new
中益,中益,MFR-03582,review,A,new
ZF,ZF,MFR-03359,review,A,new
ZOEYGO(中逸光),ZOEYGO(中逸光),MFR-03386,candidate,B,new
ZILLTEK(钰太),ZILLTEK(钰太),MFR-03377,candidate,B,new
择明朗熙,择明朗熙,MFR-03690,candidate,B,new
庄太太,庄太太,MFR-03675,review,A,new
ZHONGYI(众仪),ZHONGYI(众仪),MFR-03372,candidate,B,new
ZGWD(温达电子),ZGWD(温达电子),MFR-03362,candidate,B,new
ZHIDE(质德),ZHIDE(质德),MFR-03370,candidate,B,new
ZRITECH(拙智科技),ZRITECH(拙智科技),MFR-03389,candidate,B,new
ZZEC(中正电子),ZZEC(中正电子),MFR-03399,candidate,B,new
ZY(中域),ZY(中域),MFR-03396,candidate,B,new
中云智创,中云智创,MFR-03577,candidate,B,new
TI,Texas Instruments,MFR-02966,active,A,mfr_canonical
Texas Instruments,Texas Instruments,MFR-02966,active,A,mfr_canonical
Texas Instr.,Texas Instruments,MFR-02966,active,A,mfr_canonical
Texas Instr,Texas Instruments,MFR-02966,active,A,mfr_canonical
TEXAS INSTRUMENTS,Texas Instruments,MFR-02966,active,A,mfr_canonical
TI Semiconductor,Texas Instruments,MFR-02966,active,A,mfr_canonical
ST,STMicroelectronics,MFR-02628,active,A,mfr_canonical
STMicroelectronics,STMicroelectronics,MFR-02628,active,A,mfr_canonical
ST Micro,STMicroelectronics,MFR-02628,active,A,mfr_canonical
STMicro,STMicroelectronics,MFR-02628,active,A,mfr_canonical
SGS-THOMSON,STMicroelectronics,MFR-02628,active,A,mfr_canonical
SGS Thomson,STMicroelectronics,MFR-02628,active,A,mfr_canonical
ADI,Analog Devices,MFR-00202,active,A,mfr_canonical
Analog Devices,Analog Devices,MFR-00202,active,A,mfr_canonical
Analog Dev.,Analog Devices,MFR-00202,active,A,mfr_canonical
Analog Devices Inc.,Analog Devices,MFR-00202,active,A,mfr_canonical
AD,Analog Devices,MFR-00202,active,A,mfr_canonical
Linear Technology,Analog Devices,MFR-00202,active,A,mfr_canonical
LTC,Analog Devices,MFR-00202,active,A,mfr_canonical
Infineon,Infineon Technologies,MFR-01404,active,A,mfr_canonical
Infineon Technologies,Infineon Technologies,MFR-01404,active,A,mfr_canonical
IFX,Infineon Technologies,MFR-01404,active,A,mfr_canonical
Infineon Tech,Infineon Technologies,MFR-01404,active,A,mfr_canonical
International Rectifier,Infineon Technologies,MFR-01404,active,A,mfr_canonical
IR,Infineon Technologies,MFR-01404,active,A,mfr_canonical
NXP,NXP Semiconductors,MFR-02060,active,A,mfr_canonical
NXP Semiconductors,NXP Semiconductors,MFR-02060,active,A,mfr_canonical
NXP Semi,NXP Semiconductors,MFR-02060,active,A,mfr_canonical
Philips,NXP Semiconductors,MFR-02060,active,A,mfr_canonical
Philips Semiconductors,NXP Semiconductors,MFR-02060,active,A,mfr_canonical
Freescale,NXP Semiconductors,MFR-02060,active,A,mfr_canonical
Freescale Semiconductor,NXP Semiconductors,MFR-02060,active,A,mfr_canonical
Microchip,Microchip Technology,MFR-01962,active,A,mfr_canonical
Microchip Technology,Microchip Technology,MFR-01962,active,A,mfr_canonical
MCP,Microchip Technology,MFR-01962,active,A,mfr_canonical
Microchip Tech,Microchip Technology,MFR-01962,active,A,mfr_canonical
Renesas,Renesas Electronics,MFR-02422,active,A,mfr_canonical
Renesas Electronics,Renesas Electronics,MFR-02422,active,A,mfr_canonical
Renesas Elec.,Renesas Electronics,MFR-02422,active,A,mfr_canonical
NEC Electronics,Renesas Electronics,MFR-02422,active,A,mfr_canonical
NEC,Renesas Electronics,MFR-02422,active,A,mfr_canonical
ON,ON Semiconductor,MFR-02115,active,A,mfr_canonical
ON Semiconductor,ON Semiconductor,MFR-02115,active,A,mfr_canonical
Onsemi,ON Semiconductor,MFR-02115,active,A,mfr_canonical
ONSemi,ON Semiconductor,MFR-02115,active,A,mfr_canonical
ON Semi,ON Semiconductor,MFR-02115,active,A,mfr_canonical
Fairchild,ON Semiconductor,MFR-02115,active,A,mfr_canonical
Fairchild Semiconductor,ON Semiconductor,MFR-02115,active,A,mfr_canonical
Catalyst,ON Semiconductor,MFR-02115,active,A,mfr_canonical
Vishay,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Vishay Intertechnology,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Vishay Siliconix,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Siliconix,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Vishay Dale,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Dale,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Vishay Sprague,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Sprague,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
BC Components,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Vishay BC,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Draloric,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Vitramon,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Vishay Vitramon,Vishay Intertechnology,MFR-03086,active,A,mfr_canonical
Murata,Murata Manufacturing,MFR-01998,active,A,mfr_canonical
Murata Manufacturing,Murata Manufacturing,MFR-01998,active,A,mfr_canonical
Murata Elec.,Murata Manufacturing,MFR-01998,active,A,mfr_canonical
Murata Electronics,Murata Manufacturing,MFR-01998,active,A,mfr_canonical
TDK Corporation,TDK Corporation,MFR-02827,active,A,mfr_canonical
TDK Corp.,TDK Corporation,MFR-02827,active,A,mfr_canonical
EPCOS,TDK Corporation,MFR-02827,active,A,mfr_canonical
Nordic,Nordic Semiconductor,MFR-02095,active,A,mfr_canonical
Nordic Semiconductor,Nordic Semiconductor,MFR-02095,active,A,mfr_canonical
Nordic Semi,Nordic Semiconductor,MFR-02095,active,A,mfr_canonical
Espressif,Espressif Systems,MFR-00855,active,A,mfr_canonical
Espressif Systems,Espressif Systems,MFR-00855,active,A,mfr_canonical
Espressif Tech,Espressif Systems,MFR-00855,active,A,mfr_canonical
ESP,Espressif Systems,MFR-00855,active,A,mfr_canonical
Samsung,Samsung Electronics,MFR-02671,active,A,mfr_canonical
Samsung Electronics,Samsung Electronics,MFR-02671,active,A,mfr_canonical
Samsung Electro-Mechanics,Samsung Electronics,MFR-02671,active,A,mfr_canonical
Samsung Semi,Samsung Electronics,MFR-02671,active,A,mfr_canonical
Winbond,Winbond Electronics,MFR-03178,active,A,mfr_canonical
Winbond Electronics,Winbond Electronics,MFR-03178,active,A,mfr_canonical
Winbond Elec.,Winbond Electronics,MFR-03178,active,A,mfr_canonical
Macronix,Macronix International,MFR-01910,active,A,mfr_canonical
Macronix International,Macronix International,MFR-01910,active,A,mfr_canonical
MXIC,Macronix International,MFR-01910,active,A,mfr_canonical
MX,Macronix International,MFR-01910,active,A,mfr_canonical
Yageo,Yageo,MFR-03341,active,A,mfr_canonical
Yageo Corp.,Yageo,MFR-03341,active,A,mfr_canonical
Phycomp,Yageo,MFR-03341,active,A,mfr_canonical
KEMET,KEMET Electronics,MFR-01572,active,A,mfr_canonical
Kemet Electronics,KEMET Electronics,MFR-01572,active,A,mfr_canonical
Kemet,KEMET Electronics,MFR-01572,active,A,mfr_canonical
Arcotronics,KEMET Electronics,MFR-01572,active,A,mfr_canonical
Bourns,Bourns,MFR-00374,active,A,mfr_canonical
Bourns Inc.,Bourns,MFR-00374,active,A,mfr_canonical
Bourns Incorporated,Bourns,MFR-00374,active,A,mfr_canonical
Littelfuse,Littelfuse,MFR-01787,active,A,mfr_canonical
Littel,Littelfuse,MFR-01787,active,A,mfr_canonical
Teccor,Littelfuse,MFR-01787,active,A,mfr_canonical
Wickmann,Littelfuse,MFR-01787,active,A,mfr_canonical
TE,TE Connectivity,MFR-02832,active,A,mfr_canonical
TE Connectivity,TE Connectivity,MFR-02832,active,A,mfr_canonical
AMP,TE Connectivity,MFR-02832,active,A,mfr_canonical
Raychem,TE Connectivity,MFR-02832,active,A,mfr_canonical
Molex,Molex,MFR-01984,active,A,mfr_canonical
Molex Incorporated,Molex,MFR-01984,active,A,mfr_canonical
Molex LLC,Molex,MFR-01984,active,A,mfr_canonical
Amphenol Corporation,Amphenol,MFR-00193,active,A,mfr_canonical
Amphenol Corp.,Amphenol,MFR-00193,active,A,mfr_canonical
Omron,Omron,MFR-02151,active,A,mfr_canonical
Omron Electronics,Omron,MFR-02151,active,A,mfr_canonical
