mpn,clean_mpn,manufacturer,brand,url_slug,category,subcategory,description,applications,keywords,attributes_json,availability,alternative_parts,datasheet_url,faq,image
CON100000832,CON100000832,JST,JST,con100000832,Connectors,Connectors,CON100000832 Connectors from JST. Sourced via professional procurement support; specs below.,,,"{""pitch_mm"": ""2.54"", ""positions"": ""40"", ""current_rating_a"": ""3""}",active,,https://example.com/datasheet/CON100000832.pdf,,
MOD100000833,MOD100000833,AirByte,AirByte,mod100000833,Modules,Modules,MOD100000833 Modules from AirByte. Sourced via professional procurement support; specs below.,,,"{""data_rate_bps"": ""2000000"", ""interface"": ""UART"", ""modulation"": ""GFSK"", ""sensitivity_dbm"": ""-95""}",active,,https://example.com/datasheet/MOD100000833.pdf,,
OPA100000834,OPA100000834,Analog Devices,Analog Devices,opa100000834,Analog IC,Analog IC,OPA100000834 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""gain_db"": ""100"", ""supply_current_ua"": ""200""}",active,,https://example.com/datasheet/OPA100000834.pdf,,
PMIC100000835,PMIC100000835,Infineon Technologies,Infineon Technologies,pmic100000835,Power Management IC,Power Management IC,PMIC100000835 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""voltage_in_max_v"": ""28"", ""package"": ""SOT-23"", ""output_current_a"": ""3"", ""voltage_out_v"": ""5"", ""efficiency_percent"": ""92""}",active,,https://example.com/datasheet/PMIC100000835.pdf,,
DIO100000836,DIO100000836,Diodes Incorporated,Diodes Incorporated,dio100000836,Diode,Diode,DIO100000836 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100""}",active,,https://example.com/datasheet/DIO100000836.pdf,,
LED100000837,LED100000837,Everlight Electronics,Everlight Electronics,led100000837,LED Components,LED Components,LED100000837 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,,,"{""wavelength_nm"": ""650"", ""forward_current_ma"": ""20"", ""forward_voltage_v"": ""2.1"", ""package"": ""0805""}",active,,https://example.com/datasheet/LED100000837.pdf,,
MEM100000838,MEM100000838,Macronix International,Macronix International,mem100000838,Memory IC,Memory IC,MEM100000838 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,,,"{""interface"": ""SPI"", ""speed_hz"": ""104000000""}",active,,https://example.com/datasheet/MEM100000838.pdf,,
XTAL100000839,XTAL100000839,Wurth Elektronik,Wurth Elektronik,xtal100000839,Crystal Oscillator,Crystal Oscillator,XTAL100000839 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""package"": ""SMD"", ""load_capacitance_pf"": ""18""}",active,,https://example.com/datasheet/XTAL100000839.pdf,,
MCU100000840,MCU100000840,GigaDevice Semiconductor,GigaDevice Semiconductor,mcu100000840,Microcontroller,Microcontroller,MCU100000840 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72000000"", ""package"": ""LQFP-48""}",active,,https://example.com/datasheet/MCU100000840.pdf,,
MOS100000841,MOS100000841,,,mos100000841,MOSFET,MOSFET,MOS100000841 MOSFET from unspecified. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""id_a"": ""30""}",active,,https://example.com/datasheet/MOS100000841.pdf,,
RES100000842,RES100000842,Fenghua,Fenghua,res100000842,Resistor,Resistor,RES100000842 Resistor from Fenghua. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""tolerance"": ""±1%""}",active,,https://example.com/datasheet/RES100000842.pdf,,
CAP100000843,CAP100000843,Walsin Technology,Walsin Technology,cap100000843,Capacitor,Capacitor,CAP100000843 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""tolerance"": ""±10%"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CAP100000843.pdf,,
IND100000844,IND100000844,Murata Manufacturing,Murata Manufacturing,ind100000844,Inductor,Inductor,IND100000844 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""inductance_uh"": ""4.7""}",active,,https://example.com/datasheet/IND100000844.pdf,,
SEN100000845,SEN100000845,TE Connectivity,TE Connectivity,sen100000845,Sensors,Sensors,SEN100000845 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""accuracy"": ""±0.5"", ""sensitivity_dbm"": ""260 LSB/g""}",active,,https://example.com/datasheet/SEN100000845.pdf,,
CON100000846,CON100000846,Molex,Molex,con100000846,Connectors,Connectors,CON100000846 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""positions"": ""40"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CON100000846.pdf,,
MOD100000847,MOD100000847,u-blox,u-blox,mod100000847,Modules,Modules,MOD100000847 Modules from u-blox. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""-95"", ""modulation"": ""GFSK""}",active,,https://example.com/datasheet/MOD100000847.pdf,,
OPA100000848,OPA100000848,Maxim Integrated,Maxim Integrated,opa100000848,Analog IC,Analog IC,OPA100000848 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""package"": ""SOIC-8"", ""supply_current_ua"": ""200""}",active,,https://example.com/datasheet/OPA100000848.pdf,,
PMIC100000849,PMIC100000849,Richtek Technology,Richtek Technology,pmic100000849,Power Management IC,Power Management IC,PMIC100000849 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,,,"{""voltage_in_max_v"": ""28"", ""package"": ""SOT-23"", ""voltage_out_v"": ""5"", ""efficiency_percent"": ""92""}",active,,https://example.com/datasheet/PMIC100000849.pdf,,
DIO100000850,DIO100000850,ON Semiconductor,ON Semiconductor,dio100000850,Diode,Diode,DIO100000850 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vrrm_v"": ""100"", ""vf_v"": ""0.7""}",active,,https://example.com/datasheet/DIO100000850.pdf,,
LED100000851,LED100000851,OSRAM,OSRAM,led100000851,LED Components,LED Components,LED100000851 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""forward_voltage_v"": ""2.1"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED100000851.pdf,,
MEM100000852,MEM100000852,Macronix International,Macronix International,mem100000852,Memory IC,Memory IC,MEM100000852 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM100000852.pdf,,
XTAL100000853,XTAL100000853,TDK Corporation,TDK Corporation,xtal100000853,Crystal Oscillator,Crystal Oscillator,XTAL100000853 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL100000853.pdf,,
MCU100000854,MCU100000854,STMicroelectronics,STMicroelectronics,mcu100000854,Microcontroller,Microcontroller,MCU100000854 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72MHz"", ""package"": ""LQFP-48"", ""core"": ""ARM Cortex-M4""}",active,,https://example.com/datasheet/MCU100000854.pdf,,
MOS100000855,MOS100000855,Vishay Intertechnology,Vishay Intertechnology,mos100000855,MOSFET,MOSFET,MOS100000855 MOSFET from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""vgs_th_v"": ""2.5"", ""rds_on_mohm"": ""8mΩ""}",active,,https://example.com/datasheet/MOS100000855.pdf,,
RES100000856,RES100000856,KEMET Electronics,KEMET Electronics,res100000856,Resistor,Resistor,RES100000856 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±1%"", ""power_rating_w"": ""0.25"", ""resistance_ohm"": ""10000"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/RES100000856.pdf,,
CAP100000857,CAP100000857,Murata Manufacturing,Murata Manufacturing,cap100000857,Capacitor,Capacitor,CAP100000857 Capacitor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CAP100000857.pdf,,
IND100000858,IND100000858,TDK Corporation,TDK Corporation,ind100000858,Inductor,Inductor,IND100000858 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±20%"", ""package"": ""0805""}",active,,https://example.com/datasheet/IND100000858.pdf,,
SEN100000859,SEN100000859,TE Connectivity,TE Connectivity,sen100000859,Sensors,Sensors,SEN100000859 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""range"": ""0-40"", ""sensitivity_dbm"": ""260 LSB/g"", ""interface"": ""I2C"", ""accuracy"": ""±0.5"", ""resolution_bits"": ""12""}",active,,https://example.com/datasheet/SEN100000859.pdf,,
CON100000860,CON100000860,Amphenol,Amphenol,con100000860,Connectors,Connectors,CON100000860 Connectors from Amphenol. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""3"", ""pitch_mm"": ""2.54""}",active,,https://example.com/datasheet/CON100000860.pdf,,
MOD100000861,MOD100000861,SIMCom,SIMCom,mod100000861,Modules,Modules,MOD100000861 Modules from SIMCom. Sourced via professional procurement support; specs below.,,,"{""data_rate_bps"": ""2000000"", ""sensitivity_dbm"": ""-95"", ""interface"": ""UART"", ""output_power_dbm"": ""20"", ""Protocol Stack"": ""3.0""}",active,,https://example.com/datasheet/MOD100000861.pdf,,
OPA100000862,OPA100000862,Silicon Labs,Silicon Labs,opa100000862,Analog IC,Analog IC,OPA100000862 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""supply_current_ua"": ""200"", ""package"": ""SOIC-8""}",active,,https://example.com/datasheet/OPA100000862.pdf,,
PMIC100000863,PMIC100000863,Infineon Technologies,Infineon Technologies,pmic100000863,Power Management IC,Power Management IC,PMIC100000863 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""output_current_a"": ""3"", ""package"": ""SOT-23""}",active,,https://example.com/datasheet/PMIC100000863.pdf,,
DIO100000864,DIO100000864,ON Semiconductor,ON Semiconductor,dio100000864,Diode,Diode,DIO100000864 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""if_a"": ""1"", ""vrrm_v"": ""100"", ""vf_v"": ""0.7"", ""Reverse Recovery"": ""50ns""}",active,,https://example.com/datasheet/DIO100000864.pdf,,
LED100000865,LED100000865,PhotonInc,PhotonInc,led100000865,LED Components,LED Components,LED100000865 LED Components from PhotonInc. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_current_ma"": ""20"", ""forward_voltage_v"": ""2.1"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED100000865.pdf,,
MEM100000866,MEM100000866,Winbond Electronics,Winbond Electronics,mem100000866,Memory IC,Memory IC,MEM100000866 Memory IC from Winbond Electronics. Sourced via professional procurement support; specs below.,,,"{""speed_hz"": ""104000000"", ""organization"": ""x8""}",active,,https://example.com/datasheet/MEM100000866.pdf,,
XTAL100000867,XTAL100000867,TDK Corporation,TDK Corporation,xtal100000867,Crystal Oscillator,Crystal Oscillator,XTAL100000867 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18"", ""package"": ""SMD"", ""Frequency Tolerance"": ""±20ppm""}",active,,https://example.com/datasheet/XTAL100000867.pdf,,
MCU100000868,MCU100000868,GigaDevice Semiconductor,GigaDevice Semiconductor,mcu100000868,Microcontroller,Microcontroller,MCU100000868 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72000000""}",active,,https://example.com/datasheet/MCU100000868.pdf,,
MOS100000869,MOS100000869,,,mos100000869,MOSFET,MOSFET,MOS100000869 MOSFET from unspecified. Sourced via professional procurement support; specs below.,,,"{""rds_on_mohm"": ""8"", ""vds_v"": ""55"", ""qg_nc"": ""45""}",active,,https://example.com/datasheet/MOS100000869.pdf,,
RES100000870,RES100000870,KEMET Electronics,KEMET Electronics,res100000870,Resistor,Resistor,RES100000870 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""resistance_ohm"": ""10kΩ"", ""temperature_coeff"": ""X7R"", ""package"": ""0805"", ""tolerance"": ""±1%""}",active,,https://example.com/datasheet/RES100000870.pdf,,
CAP100000871,CAP100000871,KEMET Electronics,KEMET Electronics,cap100000871,Capacitor,Capacitor,CAP100000871 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP100000871.pdf,,
IND100000872,IND100000872,InduMax,InduMax,ind100000872,Inductor,Inductor,IND100000872 Inductor from InduMax. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""tolerance"": ""±20%"", ""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND100000872.pdf,,
SEN100000873,SEN100000873,NXP Semiconductors,NXP Semiconductors,sen100000873,Sensors,Sensors,SEN100000873 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""260 LSB/g"", ""accuracy"": ""±0.5"", ""interface"": ""I2C"", ""resolution_bits"": ""12"", ""Output Type"": ""Analog""}",active,,https://example.com/datasheet/SEN100000873.pdf,,
CON100000874,CON100000874,TE Connectivity,TE Connectivity,con100000874,Connectors,Connectors,CON100000874 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""mounting"": ""SMD"", ""positions"": ""40"", ""current_rating_a"": ""3"", ""voltage_rating_v"": ""50"", ""Contact Plating"": ""Gold""}",active,,https://example.com/datasheet/CON100000874.pdf,,
MOD100000875,MOD100000875,Espressif Systems,Espressif Systems,mod100000875,Modules,Modules,MOD100000875 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,,,"{""modulation"": ""GFSK"", ""data_rate_bps"": ""2000000"", ""interface"": ""UART""}",active,,https://example.com/datasheet/MOD100000875.pdf,,
OPA100000876,OPA100000876,Analog Devices,Analog Devices,opa100000876,Analog IC,Analog IC,OPA100000876 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""package"": ""SOIC-8"", ""gain_db"": ""100"", ""supply_current_ua"": ""200""}",active,,https://example.com/datasheet/OPA100000876.pdf,,
PMIC100000877,PMIC100000877,SGMICRO,SGMICRO,pmic100000877,Power Management IC,Power Management IC,PMIC100000877 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""output_current_a"": ""3"", ""voltage_in_max_v"": ""28"", ""voltage_out_v"": ""5"", ""voltage_in_min_v"": ""4.5"", ""Power Good"": ""yes""}",active,,https://example.com/datasheet/PMIC100000877.pdf,,
DIO100000878,DIO100000878,ON Semiconductor,ON Semiconductor,dio100000878,Diode,Diode,DIO100000878 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO100000878.pdf,,
